,setup,model,mse,predictors,correlation,sens,spec,prec,params
4353,SLC17A3_prom,grace,0.10135804322824014,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4354,SLC17A3_prom,lasso,0.10034834123330071,2,,,,,alpha=0.04
1996,SLC1A2_body,agrace,0.88409119174294581,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1995,SLC1A2_body,composite,0.94591177404648308,8,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
1997,SLC1A2_body,enet,0.91335842041640447,4,,,,,"alpha=0.04, l1_ratio=0.99"
1998,SLC1A2_body,grace,0.88409191389449482,479,,,,,"lambda 1=10.0, lambda 2=0.01"
1999,SLC1A2_body,lasso,0.91450396535912171,4,,,,,alpha=0.04
4356,SLC1A2_prom,agrace,0.91320564319308906,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4355,SLC1A2_prom,composite,0.80340639270024738,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4357,SLC1A2_prom,enet,0.98720633346056341,3,,,,,"alpha=0.04, l1_ratio=0.99"
4358,SLC1A2_prom,grace,0.91320688677031725,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4359,SLC1A2_prom,lasso,0.98904237548134966,3,,,,,alpha=0.04
2001,SLC2A1_body,agrace,0.54782699105489785,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2000,SLC2A1_body,composite,0.62913733930770022,4,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2002,SLC2A1_body,enet,0.54973770145457468,1,,,,,"alpha=0.04, l1_ratio=0.99"
2003,SLC2A1_body,grace,0.5478270724926978,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2004,SLC2A1_body,lasso,0.54973212810187211,1,,,,,alpha=0.04
4361,SLC2A1_prom,agrace,0.56709691291749287,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4360,SLC2A1_prom,composite,0.6397013097457287,4,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4362,SLC2A1_prom,enet,0.56612502816754651,2,,,,,"alpha=0.04, l1_ratio=0.99"
4363,SLC2A1_prom,grace,0.56709728893488376,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4364,SLC2A1_prom,lasso,0.56590598607484166,2,,,,,alpha=0.04
2006,SLC30A3_body,agrace,0.35549542856998745,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2005,SLC30A3_body,composite,0.37634311340765625,10,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2007,SLC30A3_body,enet,0.35321115313834794,8,,,,,"alpha=0.04, l1_ratio=0.99"
2008,SLC30A3_body,grace,0.35549696429836652,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2009,SLC30A3_body,lasso,0.35268584591480362,7,,,,,alpha=0.04
4366,SLC30A3_prom,agrace,0.35029009142477213,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4365,SLC30A3_prom,composite,0.35490787635167476,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4367,SLC30A3_prom,enet,0.35273337867030702,5,,,,,"alpha=0.04, l1_ratio=0.99"
4368,SLC30A3_prom,grace,0.3502895865178341,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4369,SLC30A3_prom,lasso,0.35250411862621356,4,,,,,alpha=0.04
2011,SLC34A1_body,agrace,0.070836270223157527,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2010,SLC34A1_body,composite,0.077912280225741773,1,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2012,SLC34A1_body,enet,0.06927563619977252,1,,,,,"alpha=0.04, l1_ratio=0.99"
2013,SLC34A1_body,grace,0.07083627382191926,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2014,SLC34A1_body,lasso,0.069229057218183149,1,,,,,alpha=0.04
4371,SLC34A1_prom,agrace,0.071018128693447063,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4370,SLC34A1_prom,composite,0.078236920149516054,1,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4372,SLC34A1_prom,enet,0.06943482366038041,1,,,,,"alpha=0.04, l1_ratio=0.99"
4373,SLC34A1_prom,grace,0.071018129647312023,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4374,SLC34A1_prom,lasso,0.069387706599221513,1,,,,,alpha=0.04
2016,SLC4A4_body,agrace,1.5070229643521886,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2015,SLC4A4_body,composite,1.7262680486692548,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2017,SLC4A4_body,enet,1.5013574403718641,6,,,,,"alpha=0.04, l1_ratio=0.99"
2018,SLC4A4_body,grace,1.5070225095009457,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2019,SLC4A4_body,lasso,1.5010392761282814,6,,,,,alpha=0.04
4376,SLC4A4_prom,agrace,1.5260460950952972,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4375,SLC4A4_prom,composite,1.5707334619103364,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4377,SLC4A4_prom,enet,1.5179491985568847,3,,,,,"alpha=0.04, l1_ratio=0.99"
4378,SLC4A4_prom,grace,1.5260472813366599,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4379,SLC4A4_prom,lasso,1.5165693987711037,3,,,,,alpha=0.04
2021,SLC6A2_body,agrace,0.61433954724576856,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2020,SLC6A2_body,composite,0.66205266800262397,9,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2022,SLC6A2_body,enet,0.63192617368737491,4,,,,,"alpha=0.04, l1_ratio=0.99"
2023,SLC6A2_body,grace,0.61433780616113765,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2024,SLC6A2_body,lasso,0.63347661370591635,4,,,,,alpha=0.04
4381,SLC6A2_prom,agrace,0.64736658306652206,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4380,SLC6A2_prom,composite,0.81555873941143708,11,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4382,SLC6A2_prom,enet,0.65916224638537224,5,,,,,"alpha=0.04, l1_ratio=0.99"
4383,SLC6A2_prom,grace,0.6473668724413707,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4384,SLC6A2_prom,lasso,0.65949332704476138,5,,,,,alpha=0.04
2026,SLC6A4_body,agrace,8.2545874785476272,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2025,SLC6A4_body,composite,8.5809861434897083,20,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2027,SLC6A4_body,enet,8.3553821094659124,14,,,,,"alpha=0.04, l1_ratio=0.99"
2028,SLC6A4_body,grace,8.2545631879827308,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2029,SLC6A4_body,lasso,8.3668012524772308,13,,,,,alpha=0.04
4386,SLC6A4_prom,agrace,7.8663098082584337,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4385,SLC6A4_prom,composite,7.2506639930692147,15,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4387,SLC6A4_prom,enet,8.1063206743333875,8,,,,,"alpha=0.04, l1_ratio=0.99"
4388,SLC6A4_prom,grace,7.8663357527543152,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4389,SLC6A4_prom,lasso,8.1059434997604018,8,,,,,alpha=0.04
2031,SLC6A5_body,agrace,0.076267816772908878,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2030,SLC6A5_body,composite,0.080696645840823145,4,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2032,SLC6A5_body,enet,0.077330048618193398,2,,,,,"alpha=0.04, l1_ratio=0.99"
2033,SLC6A5_body,grace,0.076267793783185808,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2034,SLC6A5_body,lasso,0.077410422146267421,2,,,,,alpha=0.04
4391,SLC6A5_prom,agrace,0.075780133805220903,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4390,SLC6A5_prom,composite,0.071649217207015975,1,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4392,SLC6A5_prom,enet,0.077323801183131133,1,,,,,"alpha=0.04, l1_ratio=0.99"
4393,SLC6A5_prom,grace,0.075780133363543722,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4394,SLC6A5_prom,lasso,0.077394887140212837,1,,,,,alpha=0.04
2036,SLC7A2_body,agrace,1.6508793846271286,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2035,SLC7A2_body,composite,2.0937617401654007,15,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2037,SLC7A2_body,enet,1.6567184602565741,11,,,,,"alpha=0.04, l1_ratio=0.99"
2038,SLC7A2_body,grace,1.6508788515639221,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2039,SLC7A2_body,lasso,1.6550270920230754,11,,,,,alpha=0.04
4396,SLC7A2_prom,agrace,1.165000573803763,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4395,SLC7A2_prom,composite,0.99709448508555509,16,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4397,SLC7A2_prom,enet,1.3560537808725828,11,,,,,"alpha=0.04, l1_ratio=0.99"
4398,SLC7A2_prom,grace,1.1650123695825234,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4399,SLC7A2_prom,lasso,1.3349439925149058,11,,,,,alpha=0.04
2041,SLC8A1_body,agrace,0.46570288073071314,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2040,SLC8A1_body,composite,0.43191383824772311,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2042,SLC8A1_body,enet,0.47784292736504974,4,,,,,"alpha=0.04, l1_ratio=0.99"
2043,SLC8A1_body,grace,0.46570304343517038,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2044,SLC8A1_body,lasso,0.47848514012880655,3,,,,,alpha=0.04
4401,SLC8A1_prom,agrace,0.32022000823074737,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4400,SLC8A1_prom,composite,0.19986281821920698,8,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4402,SLC8A1_prom,enet,0.34957757085958657,6,,,,,"alpha=0.04, l1_ratio=0.99"
4403,SLC8A1_prom,grace,0.32021071731118839,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4404,SLC8A1_prom,lasso,0.34924972763717033,6,,,,,alpha=0.04
2046,SMAD5_body,agrace,0.66803035718174331,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2045,SMAD5_body,composite,0.67707203502151214,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2047,SMAD5_body,enet,0.6666011427072791,1,,,,,"alpha=0.04, l1_ratio=0.99"
2048,SMAD5_body,grace,0.66803035508745834,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2049,SMAD5_body,lasso,0.66654147126189678,1,,,,,alpha=0.04
4406,SMAD5_prom,agrace,0.65335888361424221,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4405,SMAD5_prom,composite,0.59298542088170969,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4407,SMAD5_prom,enet,0.66696383527601721,1,,,,,"alpha=0.04, l1_ratio=0.99"
4408,SMAD5_prom,grace,0.65335926577033354,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4409,SMAD5_prom,lasso,0.66690685713381104,1,,,,,alpha=0.04
4411,SMC2_prom,agrace,0.44067186644244871,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4410,SMC2_prom,composite,0.43278624875663668,4,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4412,SMC2_prom,enet,0.44429873603916764,4,,,,,"alpha=0.04, l1_ratio=0.99"
4413,SMC2_prom,grace,0.44067210627172698,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4414,SMC2_prom,lasso,0.4439862506809249,4,,,,,alpha=0.04
2051,SMC4_body,agrace,0.48182141908238757,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2050,SMC4_body,composite,0.49391686609456659,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2052,SMC4_body,enet,0.47912615714505113,6,,,,,"alpha=0.04, l1_ratio=0.99"
2053,SMC4_body,grace,0.48182175180069903,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2054,SMC4_body,lasso,0.47903595512053948,6,,,,,alpha=0.04
4416,SOX11_prom,agrace,2.4305796321055446,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4415,SOX11_prom,composite,1.9350456092348327,11,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4417,SOX11_prom,enet,2.6373860430670879,8,,,,,"alpha=0.04, l1_ratio=0.99"
4418,SOX11_prom,grace,2.430596457350668,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4419,SOX11_prom,lasso,2.6331287429222723,8,,,,,alpha=0.04
4421,SOX12_prom,agrace,0.51535897829442312,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4420,SOX12_prom,composite,0.46833902989163484,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4422,SOX12_prom,enet,0.52387420452751499,4,,,,,"alpha=0.04, l1_ratio=0.99"
4423,SOX12_prom,grace,0.51535895190477354,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4424,SOX12_prom,lasso,0.52419296273427962,4,,,,,alpha=0.04
2056,SOX5_body,agrace,0.57871331643177992,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2055,SOX5_body,composite,0.55665997282002266,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2057,SOX5_body,enet,0.59013909223232097,6,,,,,"alpha=0.04, l1_ratio=0.99"
2058,SOX5_body,grace,0.57871485861709171,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2059,SOX5_body,lasso,0.59035981490663758,6,,,,,alpha=0.04
4426,SOX5_prom,agrace,0.59090587605198652,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4425,SOX5_prom,composite,0.54866968662009297,9,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4427,SOX5_prom,enet,0.61075824865738226,7,,,,,"alpha=0.04, l1_ratio=0.99"
4428,SOX5_prom,grace,0.59090342186670985,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4429,SOX5_prom,lasso,0.6116842251811716,6,,,,,alpha=0.04
2061,SP1_body,agrace,0.18340973046040665,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2060,SP1_body,composite,0.18015407964705049,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2062,SP1_body,enet,0.18557053088321335,5,,,,,"alpha=0.04, l1_ratio=0.99"
2063,SP1_body,grace,0.18340974121981451,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2064,SP1_body,lasso,0.18569818612939948,5,,,,,alpha=0.04
4431,SP1_prom,agrace,0.184295053637033,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4430,SP1_prom,composite,0.18299971341297613,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4432,SP1_prom,enet,0.18590904195303309,3,,,,,"alpha=0.04, l1_ratio=0.99"
4433,SP1_prom,grace,0.18429505310315666,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4434,SP1_prom,lasso,0.18556038681398365,3,,,,,alpha=0.04
2066,SP4_body,agrace,0.22857066052503522,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2065,SP4_body,composite,0.2440734155385528,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2067,SP4_body,enet,0.22532980042528614,4,,,,,"alpha=0.04, l1_ratio=0.99"
2068,SP4_body,grace,0.22857066471009449,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2069,SP4_body,lasso,0.22513629912005395,4,,,,,alpha=0.04
4436,SP4_prom,agrace,0.22714178800173576,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4435,SP4_prom,composite,0.238669869939199,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4437,SP4_prom,enet,0.22490226611802752,3,,,,,"alpha=0.04, l1_ratio=0.99"
4438,SP4_prom,grace,0.22714181717820156,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4439,SP4_prom,lasso,0.22481116553350614,3,,,,,alpha=0.04
2071,SPAG11B_body,agrace,0.25582748010080797,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2070,SPAG11B_body,composite,0.27263923566527259,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2072,SPAG11B_body,enet,0.25424391517600786,3,,,,,"alpha=0.04, l1_ratio=0.99"
2073,SPAG11B_body,grace,0.25582761416055189,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2074,SPAG11B_body,lasso,0.25400815623470097,3,,,,,alpha=0.04
2076,SPAM1_body,agrace,0.41355157787916885,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2075,SPAM1_body,composite,0.41572311800371864,4,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2077,SPAM1_body,enet,0.41398277011175527,4,,,,,"alpha=0.04, l1_ratio=0.99"
2078,SPAM1_body,grace,0.41355156848522678,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2079,SPAM1_body,lasso,0.41406843991946934,4,,,,,alpha=0.04
2081,SPC25_body,agrace,1.0712598759723375,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2080,SPC25_body,composite,0.89838116434045956,12,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2082,SPC25_body,enet,1.1169811596875712,10,,,,,"alpha=0.04, l1_ratio=0.99"
2083,SPC25_body,grace,1.0712678808173892,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2084,SPC25_body,lasso,1.1165817371346431,10,,,,,alpha=0.04
4441,SPC25_prom,agrace,1.2200092223157579,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4440,SPC25_prom,composite,1.2723949511225887,12,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4442,SPC25_prom,enet,1.2156095181891937,10,,,,,"alpha=0.04, l1_ratio=0.99"
4443,SPC25_prom,grace,1.2200122492564844,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4444,SPC25_prom,lasso,1.2146117802230068,10,,,,,alpha=0.04
2086,SPRR2C_body,agrace,0.22389588274317151,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2085,SPRR2C_body,composite,0.2379081080351575,4,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2087,SPRR2C_body,enet,0.22226091646717275,4,,,,,"alpha=0.04, l1_ratio=0.99"
2088,SPRR2C_body,grace,0.22389589762169401,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2089,SPRR2C_body,lasso,0.22222222341678574,4,,,,,alpha=0.04
4446,SPRR2C_prom,agrace,0.21924090384761666,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4445,SPRR2C_prom,composite,0.22613044036138438,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4447,SPRR2C_prom,enet,0.21801311372712831,2,,,,,"alpha=0.04, l1_ratio=0.99"
4448,SPRR2C_prom,grace,0.21924095311914882,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4449,SPRR2C_prom,lasso,0.21793970032009444,2,,,,,alpha=0.04
2091,SPTA1_body,agrace,0.44209752250739986,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2090,SPTA1_body,composite,0.44220504654956233,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2092,SPTA1_body,enet,0.44196148560243248,9,,,,,"alpha=0.04, l1_ratio=0.99"
2093,SPTA1_body,grace,0.44209071671072159,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2094,SPTA1_body,lasso,0.44574159404160546,5,,,,,alpha=0.04
4451,SPTA1_prom,agrace,0.44353730598404667,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4450,SPTA1_prom,composite,0.42917389830609887,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4452,SPTA1_prom,enet,0.45518895834181794,7,,,,,"alpha=0.04, l1_ratio=0.99"
4453,SPTA1_prom,grace,0.44354094297139746,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4454,SPTA1_prom,lasso,0.4522816574206221,6,,,,,alpha=0.04
2096,SSTR3_body,agrace,0.051844152768918433,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2095,SSTR3_body,composite,0.048605340883400856,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2097,SSTR3_body,enet,0.053326219166732532,1,,,,,"alpha=0.04, l1_ratio=0.99"
2098,SSTR3_body,grace,0.051844152799894967,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2099,SSTR3_body,lasso,0.053367157259840932,1,,,,,alpha=0.04
4456,SSTR3_prom,agrace,0.051055412320816798,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4455,SSTR3_prom,composite,0.047376567087378307,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4457,SSTR3_prom,enet,0.052532725744402757,2,,,,,"alpha=0.04, l1_ratio=0.99"
4458,SSTR3_prom,grace,0.051055412351254929,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4459,SSTR3_prom,lasso,0.052559338649505613,2,,,,,alpha=0.04
2101,SSX3_body,agrace,0.47599290523442428,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2100,SSX3_body,composite,0.48038178734047582,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2102,SSX3_body,enet,0.47521463801523256,6,,,,,"alpha=0.04, l1_ratio=0.99"
2103,SSX3_body,grace,0.47599265081935288,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2104,SSX3_body,lasso,0.4753762001363086,6,,,,,alpha=0.04
4461,SSX3_prom,agrace,0.46627643776944216,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4460,SSX3_prom,composite,0.47076510700049362,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4462,SSX3_prom,enet,0.46549026000981814,7,,,,,"alpha=0.04, l1_ratio=0.99"
4463,SSX3_prom,grace,0.46627719001028584,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4464,SSX3_prom,lasso,0.46513219280219786,6,,,,,alpha=0.04
4466,STIL_prom,agrace,0.76552620014691275,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4465,STIL_prom,composite,0.58947815941844173,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4467,STIL_prom,enet,0.78088339010620944,5,,,,,"alpha=0.04, l1_ratio=0.99"
4468,STIL_prom,grace,0.76553008204674877,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4469,STIL_prom,lasso,0.78034353291512726,5,,,,,alpha=0.04
2106,STK4_body,agrace,0.23049413960344736,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2105,STK4_body,composite,0.23280220067911533,1,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2107,STK4_body,enet,0.23025535841115255,1,,,,,"alpha=0.04, l1_ratio=0.99"
2108,STK4_body,grace,0.23049413961557194,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2109,STK4_body,lasso,0.2302502127184157,1,,,,,alpha=0.04
4471,STK4_prom,agrace,0.22296043993997414,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4470,STK4_prom,composite,0.22826113277354004,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4472,STK4_prom,enet,0.2223349013121281,2,,,,,"alpha=0.04, l1_ratio=0.99"
4473,STK4_prom,grace,0.22296047039818298,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4474,STK4_prom,lasso,0.22228349634081046,2,,,,,alpha=0.04
2111,STXBP5L_body,agrace,0.52312494650637276,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2110,STXBP5L_body,composite,0.5451138238860268,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2112,STXBP5L_body,enet,0.52104858519728592,5,,,,,"alpha=0.04, l1_ratio=0.99"
2113,STXBP5L_body,grace,0.52312532688119007,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2114,STXBP5L_body,lasso,0.52017030061905645,5,,,,,alpha=0.04
4476,STXBP5L_prom,agrace,0.551487075775285,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4475,STXBP5L_prom,composite,0.59139156224091294,8,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4477,STXBP5L_prom,enet,0.56235842006076053,4,,,,,"alpha=0.04, l1_ratio=0.99"
4478,STXBP5L_prom,grace,0.55148543259353189,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4479,STXBP5L_prom,lasso,0.56286404644992782,4,,,,,alpha=0.04
2116,SULT2B1_body,agrace,0.96189816470456813,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2115,SULT2B1_body,composite,0.87010698076367177,10,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2117,SULT2B1_body,enet,1.0302187659746733,9,,,,,"alpha=0.04, l1_ratio=0.99"
2118,SULT2B1_body,grace,0.96190158657626035,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2119,SULT2B1_body,lasso,1.033240920758588,9,,,,,alpha=0.04
4481,SULT2B1_prom,agrace,1.0966538056748165,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4480,SULT2B1_prom,composite,0.84998539117870076,10,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4482,SULT2B1_prom,enet,1.2181819889972876,6,,,,,"alpha=0.04, l1_ratio=0.99"
4483,SULT2B1_prom,grace,1.0966531044885726,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4484,SULT2B1_prom,lasso,1.2222062586693108,6,,,,,alpha=0.04
2126,TACR1_body,agrace,0.253711031493559,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2125,TACR1_body,composite,0.24116435037774503,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2127,TACR1_body,enet,0.2594499533473873,4,,,,,"alpha=0.04, l1_ratio=0.99"
2128,TACR1_body,grace,0.25371046606137082,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2129,TACR1_body,lasso,0.25940490890190376,4,,,,,alpha=0.04
4491,TACR1_prom,agrace,0.25192374455674421,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4490,TACR1_prom,composite,0.24354948412583188,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4492,TACR1_prom,enet,0.25562429910831147,6,,,,,"alpha=0.04, l1_ratio=0.99"
4493,TACR1_prom,grace,0.25192386808223377,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4494,TACR1_prom,lasso,0.25589942035581653,6,,,,,alpha=0.04
2131,TAF5_body,agrace,0.37008957890042316,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2130,TAF5_body,composite,0.37486024895820436,1,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2132,TAF5_body,enet,0.36926052391416125,1,,,,,"alpha=0.04, l1_ratio=0.99"
2133,TAF5_body,grace,0.3700895789124794,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2134,TAF5_body,lasso,0.36925882171489088,1,,,,,alpha=0.04
4496,TAF5_prom,agrace,0.37150576130642637,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4495,TAF5_prom,composite,0.37236047324131832,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
4497,TAF5_prom,enet,0.3715572335555799,3,,,,,"alpha=0.04, l1_ratio=0.99"
4498,TAF5_prom,grace,0.37150518166495189,468,,,,,"lambda 1=10.0, lambda 2=0.01"
4499,TAF5_prom,lasso,0.37222253107778419,3,,,,,alpha=0.04
2136,TAT_body,agrace,0.34906502892675645,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2135,TAT_body,composite,0.3731847692119819,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
2137,TAT_body,enet,0.34447537282936719,7,,,,,"alpha=0.04, l1_ratio=0.99"
2138,TAT_body,grace,0.34906502831574776,479,,,,,"lambda 1=10.0, lambda 2=0.01"
2139,TAT_body,lasso,0.34428689480575086,6,,,,,alpha=0.04
